stock_locate,tracking_number,timestamp,order_reference_number,buy_sell_indicator,shares,price
8401,0,0 days 04:13:10.158536103,308252,-1,300,203100
8401,0,0 days 04:13:10.158822481,308256,-1,300,203100
8401,0,0 days 04:13:10.159399029,308260,-1,100,203100
8401,0,0 days 04:13:10.162271165,308264,1,2000,202700
8024,0,0 days 04:13:10.165125568,308268,-1,100,300400
8401,0,0 days 04:13:10.165222549,308272,-1,300,203000
8401,0,0 days 04:13:10.181211486,308276,1,2800,202500
8401,0,0 days 04:13:10.183836311,308280,-1,100,203200
6623,0,0 days 04:13:10.184644129,478771,1,100,606000
6623,0,0 days 04:13:10.184799399,478775,1,178,606100
6623,0,0 days 04:13:10.186534679,478779,1,100,605800
8401,0,0 days 04:13:10.189501155,308284,-1,700,203100
6622,0,0 days 04:13:10.189530956,478783,1,200,596300
3381,0,0 days 04:13:10.200966297,348042,-1,100,1801100
8401,0,0 days 04:13:10.210165834,308292,-1,1500,203100
8401,0,0 days 04:13:10.212637396,308296,-1,600,203000
8401,0,0 days 04:13:10.214311560,308300,-1,300,203000
8401,0,0 days 04:13:10.214606352,308304,-1,1600,203100
4151,0,0 days 04:13:10.230348466,348046,1,700,114600
4151,0,0 days 04:13:10.232489830,348050,-1,3400,115100
4151,0,0 days 04:13:10.233126968,348054,-1,800,115100
8401,0,0 days 04:13:10.233706033,308308,-1,300,203000
122,0,0 days 04:13:10.308737356,462949,1,6000,44000
122,0,0 days 04:13:10.308776718,462953,-1,1500,44200
122,0,0 days 04:13:10.308809330,462957,-1,1500,44200
122,0,0 days 04:13:10.308866625,462961,-1,4500,44300
122,0,0 days 04:13:10.308893948,462965,-1,1500,44300
122,0,0 days 04:13:10.308911025,462969,1,3000,44000
122,0,0 days 04:13:10.309560040,462973,1,1500,44100
122,0,0 days 04:13:10.311161419,462977,-1,3000,44200
122,0,0 days 04:13:10.311381701,462981,1,1500,44000
122,0,0 days 04:13:10.312871891,462985,1,3000,44100
122,0,0 days 04:13:10.313617414,462989,1,3000,44000
122,0,0 days 04:13:10.314290488,462993,1,1500,44100
5280,0,0 days 04:13:10.321808800,478791,-1,2600,157800
5280,0,0 days 04:13:10.322499023,478795,-1,300,157700
5280,0,0 days 04:13:10.322611407,478799,1,500,157400
5280,0,0 days 04:13:10.322750217,478803,-1,700,157700
5280,0,0 days 04:13:10.322888982,478807,-1,200,157700
5280,0,0 days 04:13:10.323155429,478811,-1,300,157800
4151,0,0 days 04:13:10.323191380,348066,1,600,114800
5280,0,0 days 04:13:10.323349788,478815,1,700,157400
738,0,0 days 04:13:10.323721804,462997,1,300,428200
5280,0,0 days 04:13:10.324030423,478819,-1,100,157800
5280,0,0 days 04:13:10.324061914,478823,-1,100,157800
5280,0,0 days 04:13:10.324151447,478827,1,500,157300
5280,0,0 days 04:13:10.324263567,478831,-1,500,157700
5280,0,0 days 04:13:10.324416191,478835,1,300,157300
5280,0,0 days 04:13:10.324468845,478839,1,300,157400
5280,0,0 days 04:13:10.324605233,478843,-1,1100,157700
5280,0,0 days 04:13:10.324866526,478847,1,200,157300
952,0,0 days 04:13:10.324908949,463001,1,100,557200
5280,0,0 days 04:13:10.325375559,478851,1,300,157300
738,0,0 days 04:13:10.325392645,463005,1,600,428100
5280,0,0 days 04:13:10.325458427,478855,-1,600,157700
5280,0,0 days 04:13:10.325552540,478859,-1,3000,158200
738,0,0 days 04:13:10.325711463,463009,1,200,428200
738,0,0 days 04:13:10.325722639,463013,-1,300,429000
5280,0,0 days 04:13:10.326211213,478863,-1,700,157700
738,0,0 days 04:13:10.326371189,463017,-1,200,428900
738,0,0 days 04:13:10.328578189,463025,-1,100,429000
5699,0,0 days 04:13:10.335468957,478871,1,1500,874500
3381,0,0 days 04:13:10.335755686,348070,-1,200,1800700
122,0,0 days 04:13:10.341318355,463041,1,1500,44000
4308,0,0 days 04:13:10.370668513,348074,1,68,1567900
7470,0,0 days 04:13:10.371060403,308312,-1,1100,223700
5280,0,0 days 04:13:10.378312250,478875,1,1000,157400
5280,0,0 days 04:13:10.379933210,478879,1,200,157300
5280,0,0 days 04:13:10.380198570,478883,-1,100,157800
5280,0,0 days 04:13:10.382314611,478887,1,700,157400
5280,0,0 days 04:13:10.383522128,478891,-1,800,157700
5280,0,0 days 04:13:10.384020888,478895,1,500,157400
5280,0,0 days 04:13:10.384225649,478899,-1,600,157800
5280,0,0 days 04:13:10.384962328,478903,-1,500,157700
5280,0,0 days 04:13:10.384974641,478907,-1,100,157800
5280,0,0 days 04:13:10.385541044,478911,-1,1400,157800
5280,0,0 days 04:13:10.386255808,478915,-1,300,157800
5280,0,0 days 04:13:10.391228181,478919,-1,300,157800
676,0,0 days 04:13:10.392005823,463057,1,600,478400
5280,0,0 days 04:13:10.394910199,478923,1,1000,157400
5280,0,0 days 04:13:10.397318618,478927,1,1100,157400
3381,0,0 days 04:13:10.403276785,348078,-1,100,1800700
855,0,0 days 04:13:10.424137696,463061,1,100,492900
5280,0,0 days 04:13:10.428585612,478943,-1,1400,157800
5280,0,0 days 04:13:10.429493927,478947,-1,300,157800
5280,0,0 days 04:13:10.431152665,478951,1,100,157300
5280,0,0 days 04:13:10.431268947,478955,1,100,157300
5255,0,0 days 04:13:10.432140901,478959,1,100,462400
5162,0,0 days 04:13:10.432826948,478967,1,100,1666700
5280,0,0 days 04:13:10.435194408,478979,-1,300,157800
5280,0,0 days 04:13:10.436855709,478983,-1,500,157700
5162,0,0 days 04:13:10.438170687,478991,-1,100,1688000
5280,0,0 days 04:13:10.438887978,478995,-1,500,157800
5280,0,0 days 04:13:10.439590279,478999,-1,400,157700
5280,0,0 days 04:13:10.448934191,479003,-1,500,157700
5280,0,0 days 04:13:10.448969089,479007,-1,400,157800
5280,0,0 days 04:13:10.448981299,479011,-1,3000,158200
5280,0,0 days 04:13:10.450211226,479015,-1,200,157800
5280,0,0 days 04:13:10.451426880,479019,1,700,157400
2513,0,0 days 04:13:10.452352966,348086,1,300,187700
2513,0,0 days 04:13:10.455811374,348090,-1,200,188300
2513,0,0 days 04:13:10.463946555,348094,1,500,187900
2513,0,0 days 04:13:10.464202082,348098,1,400,187900
2513,0,0 days 04:13:10.464231164,348102,1,500,187900
2513,0,0 days 04:13:10.465695009,348106,1,200,187800
2513,0,0 days 04:13:10.465707008,348110,1,1500,187800
2513,0,0 days 04:13:10.467114997,348114,1,1300,187600
2513,0,0 days 04:13:10.486360718,348118,1,700,187700
2513,0,0 days 04:13:10.493325973,348122,-1,1600,188400
2513,0,0 days 04:13:10.493509901,348126,-1,500,188300
2513,0,0 days 04:13:10.493558714,348130,-1,3000,188500
2513,0,0 days 04:13:10.498393695,348134,1,2000,187700
1266,0,0 days 04:13:10.500253842,463069,1,100,439300
8401,0,0 days 04:13:10.534516994,308324,-1,400,203000
8401,0,0 days 04:13:10.534737664,308328,-1,600,203000
3381,0,0 days 04:13:10.536017271,348138,-1,200,1801600
8401,0,0 days 04:13:10.540573412,308332,1,2600,202400
6537,0,0 days 04:13:10.545975702,479039,-1,200,1961500
7906,0,0 days 04:13:10.548805976,308344,-1,800,683500
6537,0,0 days 04:13:10.548835773,479047,-1,900,1961200
6942,0,0 days 04:13:10.552516333,479051,1,239,1313000
8401,0,0 days 04:13:10.555443614,308352,-1,300,203100
3394,0,0 days 04:13:10.564117601,348154,-1,100,383900
3394,0,0 days 04:13:10.564191558,348162,1,100,380300
5878,0,0 days 04:13:10.571998187,479059,-1,100,551000
6728,0,0 days 04:13:10.584687069,479067,1,400,530900
8401,0,0 days 04:13:10.615240689,308356,-1,400,203000
8401,0,0 days 04:13:10.618632420,308360,-1,800,203000
3530,0,0 days 04:13:10.674690683,348194,1,400,448400
3530,0,0 days 04:13:10.675420922,348198,1,500,448200
3530,0,0 days 04:13:10.679169117,348202,1,100,448300
3530,0,0 days 04:13:10.679334601,348206,1,200,448400
3530,0,0 days 04:13:10.680210060,348210,1,100,448100
6083,0,0 days 04:13:10.683453055,479075,-1,100,1364600
8401,0,0 days 04:13:10.684624894,308364,-1,100,203100
8401,0,0 days 04:13:10.733598873,308380,-1,400,203000
4370,0,0 days 04:13:10.743859333,348214,1,300,292000
6728,0,0 days 04:13:10.749605818,479087,-1,100,531800
3530,0,0 days 04:13:10.768251482,348218,-1,100,449100
3530,0,0 days 04:13:10.769050979,348222,-1,500,449000
122,0,0 days 04:13:10.806952275,463137,-1,4100,44200
738,0,0 days 04:13:10.824878479,463141,1,600,428500
5294,0,0 days 04:13:10.827723704,479123,1,100,18400
5294,0,0 days 04:13:10.828532499,479127,1,200,18400
5294,0,0 days 04:13:10.830176917,479131,1,400,18400
5294,0,0 days 04:13:10.841806451,479135,1,500,18400
5294,0,0 days 04:13:10.843161545,479139,1,900,18400
20,0,0 days 04:13:10.867269362,463145,-1,200,212600
6728,0,0 days 04:13:10.877013691,479143,-1,100,531900
6728,0,0 days 04:13:10.877756144,479147,-1,300,531700
6728,0,0 days 04:13:10.878557733,479151,-1,200,531600
5280,0,0 days 04:13:10.917006062,479155,-1,100,157800
8085,0,0 days 04:13:10.949266716,308396,1,400,1061200
6623,0,0 days 04:13:10.953698493,479167,-1,200,606900
6623,0,0 days 04:13:10.954540506,479171,-1,100,606900
6623,0,0 days 04:13:10.954606676,479175,1,100,605900
6623,0,0 days 04:13:10.955050645,479179,-1,100,607000
6623,0,0 days 04:13:10.955159297,479187,-1,100,606800
6622,0,0 days 04:13:10.958103843,479191,-1,200,606700
2513,0,0 days 04:13:10.962897045,348234,1,1000,187800
3530,0,0 days 04:13:11.029624417,348242,1,200,448400
8401,0,0 days 04:13:11.035936799,308412,1,1000,202800
5255,0,0 days 04:13:11.038008127,479199,1,100,462600
5162,0,0 days 04:13:11.041187757,479203,1,100,1668000
5162,0,0 days 04:13:11.041221826,479207,-1,100,1687200
3381,0,0 days 04:13:11.065886680,348246,-1,100,1801100
3381,0,0 days 04:13:11.066323513,348250,1,100,1797700
3381,0,0 days 04:13:11.066329293,348254,-1,100,1801100
8720,0,0 days 04:13:11.087698150,308416,-1,2500,595000
6937,0,0 days 04:13:11.132758010,479247,-1,5000,42400
5878,0,0 days 04:13:11.149162730,479259,-1,100,550200
4920,0,0 days 04:13:11.168429089,479263,1,5200,29600
6623,0,0 days 04:13:11.183200634,479267,-1,100,606900
5576,0,0 days 04:13:11.196621472,479275,-1,8200,36000
542,0,0 days 04:13:11.213668086,463229,1,600,2655200
542,0,0 days 04:13:11.215504442,463237,1,500,2654600
542,0,0 days 04:13:11.217261314,463241,1,100,2654700
542,0,0 days 04:13:11.217586303,463245,-1,100,2659500
5576,0,0 days 04:13:11.217606063,479279,-1,6000,36000
542,0,0 days 04:13:11.217925029,463249,1,100,2655000
992,0,0 days 04:13:11.220284391,463253,1,100,383100
4920,0,0 days 04:13:11.225124413,479283,1,4100,29600
542,0,0 days 04:13:11.225317657,463269,1,500,2655700
4920,0,0 days 04:13:11.225892219,479287,1,4200,29600
542,0,0 days 04:13:11.225933427,463273,1,500,2655700
542,0,0 days 04:13:11.226605754,463277,-1,800,2672400
3381,0,0 days 04:13:11.263861302,348262,-1,200,1800700
952,0,0 days 04:13:11.270044759,463293,1,100,557500
542,0,0 days 04:13:11.279864729,463297,1,100,2655300
542,0,0 days 04:13:11.292174908,463305,-1,100,2672300
6937,0,0 days 04:13:11.294350751,479291,-1,5000,42400
5699,0,0 days 04:13:11.295599704,479299,1,221,874900
5699,0,0 days 04:13:11.295881024,479303,-1,239,875900
5699,0,0 days 04:13:11.297049974,479307,1,500,875200
5699,0,0 days 04:13:11.297079403,479311,1,500,875100
5699,0,0 days 04:13:11.297276631,479315,1,2000,873300
5699,0,0 days 04:13:11.297332971,479319,-1,449,876000
5699,0,0 days 04:13:11.297803242,479323,1,500,874900
5699,0,0 days 04:13:11.297827094,479327,1,500,875000
5699,0,0 days 04:13:11.298907465,479331,1,100,875100
5699,0,0 days 04:13:11.300558149,479335,-1,438,875800
5699,0,0 days 04:13:11.301729663,479339,1,500,874900
5699,0,0 days 04:13:11.301759878,479343,-1,500,876000
542,0,0 days 04:13:11.359051562,463325,-1,100,2672100
2525,0,0 days 04:13:11.368227661,348278,1,1200,86500
4920,0,0 days 04:13:11.372307276,479347,-1,19300,29800
6594,0,0 days 04:13:11.401622828,479375,-1,300,56800
6594,0,0 days 04:13:11.401955249,479379,-1,2000,56600
3381,0,0 days 04:13:11.496550909,348282,-1,100,1800600
1266,0,0 days 04:13:11.514718865,463353,1,100,439400
542,0,0 days 04:13:11.532660222,463357,-1,100,2672000
542,0,0 days 04:13:11.566114622,463369,1,500,2655700
6942,0,0 days 04:13:11.586498767,479395,1,300,1313500
4920,0,0 days 04:13:11.587361427,479399,1,5200,29600
4920,0,0 days 04:13:11.588158024,479403,1,6100,29600
6942,0,0 days 04:13:11.588477890,479407,-1,219,1314300
6942,0,0 days 04:13:11.588478808,479411,1,175,1313200
6942,0,0 days 04:13:11.588736205,479415,1,2000,1310700
6942,0,0 days 04:13:11.589867467,479419,1,528,1313200
6942,0,0 days 04:13:11.591006395,479423,-1,119,1314400
6942,0,0 days 04:13:11.592138590,479427,-1,100,1314800
5280,0,0 days 04:13:11.592940836,479431,-1,1100,157700
5280,0,0 days 04:13:11.593066111,479435,-1,500,157700
6942,0,0 days 04:13:11.600862288,479447,1,100,1312600
6942,0,0 days 04:13:11.602874856,479451,1,100,1313400
4963,0,0 days 04:13:11.617031151,479455,1,257,88800
7528,0,0 days 04:13:11.647189813,308448,1,200,231800
7528,0,0 days 04:13:11.647821257,308452,1,200,231800
5255,0,0 days 04:13:11.650046255,479463,1,100,462000
5878,0,0 days 04:13:11.654424867,479467,-1,100,551000
5162,0,0 days 04:13:11.655273589,479471,1,100,1669400
5162,0,0 days 04:13:11.655351391,479475,-1,100,1688900
7528,0,0 days 04:13:11.657475343,308460,1,700,231800
3507,0,0 days 04:13:11.657685895,348314,1,100,2165000
3507,0,0 days 04:13:11.657734935,348318,-1,100,2185900
3394,0,0 days 04:13:11.664209437,348330,-1,100,383800
7528,0,0 days 04:13:11.673296281,308468,1,200,231700
6942,0,0 days 04:13:11.678464930,479503,-1,191,1314500
6942,0,0 days 04:13:11.680452478,479507,-1,119,1314200
6942,0,0 days 04:13:11.683825312,479511,1,629,1313000
542,0,0 days 04:13:11.714951897,463377,-1,600,2659300
6942,0,0 days 04:13:11.719986833,479519,-1,100,1314500
2513,0,0 days 04:13:11.721383475,348350,1,300,187600
6623,0,0 days 04:13:11.772323846,479539,1,237,606100
6623,0,0 days 04:13:11.772420342,479543,1,100,606000
6623,0,0 days 04:13:11.773098968,479547,1,100,606000
6623,0,0 days 04:13:11.773775695,479551,1,100,605800
542,0,0 days 04:13:11.781284889,463381,1,100,2655800
542,0,0 days 04:13:11.781287112,463385,-1,100,2660000
6942,0,0 days 04:13:11.782683648,479555,1,300,1313400
4920,0,0 days 04:13:11.808956803,479567,1,8200,29600
4920,0,0 days 04:13:11.811184845,479571,-1,12100,29800
4920,0,0 days 04:13:11.817908776,479583,1,3600,29600
4920,0,0 days 04:13:11.827476832,479587,1,4900,29600
952,0,0 days 04:13:11.828810860,463409,1,100,557700
6728,0,0 days 04:13:11.831986488,479591,-1,200,531600
5874,0,0 days 04:13:11.856525608,479599,1,200,157200
6942,0,0 days 04:13:11.872956893,479603,-1,106,1314500
5294,0,0 days 04:13:11.898073570,479611,1,200,18400
5294,0,0 days 04:13:11.908797848,479615,1,300,18400
5294,0,0 days 04:13:11.916893983,479623,1,400,18400
8070,0,0 days 04:13:11.971555823,308496,-1,1500,120500
8070,0,0 days 04:13:11.971611707,308500,-1,4500,120700
8070,0,0 days 04:13:11.973275772,308504,-1,1500,120400
8070,0,0 days 04:13:11.973359456,308508,-1,4500,120600
2986,0,0 days 04:13:11.985341463,348370,-1,200,353700
2986,0,0 days 04:13:11.992711394,348382,-1,100,353700
2986,0,0 days 04:13:11.994413030,348386,-1,200,353700
2986,0,0 days 04:13:11.996307718,348390,1,300,352600
2986,0,0 days 04:13:11.996669697,348394,1,100,353100
6728,0,0 days 04:13:11.996803792,479655,1,218,531100
6728,0,0 days 04:13:11.997193490,479659,1,200,530900
2986,0,0 days 04:13:12.002043406,348398,1,500,353000
2986,0,0 days 04:13:12.003511711,348402,-1,300,353800
2986,0,0 days 04:13:12.007203174,348406,-1,400,353700
4920,0,0 days 04:13:12.034047988,479671,-1,11300,29800
8838,0,0 days 04:13:12.060536835,308512,-1,100,278100
1907,0,0 days 04:13:12.142741044,463437,-1,1500,76400
1907,0,0 days 04:13:12.142800893,463441,-1,1600,76600
5699,0,0 days 04:13:12.143191067,479683,1,100,874900
1907,0,0 days 04:13:12.145014589,463445,1,900,76200
1907,0,0 days 04:13:12.145022928,463449,1,3000,76100
1907,0,0 days 04:13:12.145747415,463453,1,900,76200
1907,0,0 days 04:13:12.145761051,463457,1,3000,76100
1907,0,0 days 04:13:12.146176340,463461,-1,600,76500
1907,0,0 days 04:13:12.149518445,463465,-1,1500,76500
6728,0,0 days 04:13:12.154170549,479687,1,180,531000
7480,0,0 days 04:13:12.155445788,308520,-1,100,203400
5699,0,0 days 04:13:12.191380574,479707,1,144,874900
5699,0,0 days 04:13:12.192898906,479711,1,500,875200
5699,0,0 days 04:13:12.192926254,479715,1,500,875100
5699,0,0 days 04:13:12.192945953,479719,-1,500,876100
5699,0,0 days 04:13:12.193408805,479723,-1,187,875900
5699,0,0 days 04:13:12.193411580,479727,1,393,874900
5699,0,0 days 04:13:12.193634258,479731,1,500,874900
5699,0,0 days 04:13:12.194996190,479735,-1,500,876100
5699,0,0 days 04:13:12.195450869,479739,1,340,875100
5699,0,0 days 04:13:12.195742950,479743,-1,500,876000
5699,0,0 days 04:13:12.196274215,479747,1,100,875200
5699,0,0 days 04:13:12.197135900,479751,-1,100,876200
5699,0,0 days 04:13:12.197906062,479755,-1,500,876100
4920,0,0 days 04:13:12.213982933,479759,1,7100,29600
542,0,0 days 04:13:12.215509120,463477,-1,600,2659700
5699,0,0 days 04:13:12.223025583,479763,1,346,875000
5699,0,0 days 04:13:12.224585351,479767,1,500,874900
6942,0,0 days 04:13:12.240229021,479771,-1,139,1314300
6942,0,0 days 04:13:12.242301175,479775,-1,137,1314500
6942,0,0 days 04:13:12.251104466,479779,1,100,1312400
5255,0,0 days 04:13:12.258561302,479783,1,100,462200
5162,0,0 days 04:13:12.269043052,479791,1,100,1670300
5162,0,0 days 04:13:12.269076762,479795,-1,100,1687400
5576,0,0 days 04:13:12.272421946,479803,-1,5400,36000
3530,0,0 days 04:13:12.291599170,348434,1,500,448300
3530,0,0 days 04:13:12.291928786,348438,-1,200,449100
3530,0,0 days 04:13:12.292335241,348442,1,500,448200
3530,0,0 days 04:13:12.293147605,348446,-1,100,449100
3530,0,0 days 04:13:12.293199045,348450,1,100,448200
3530,0,0 days 04:13:12.295343224,348454,1,200,448500
3530,0,0 days 04:13:12.297252054,348458,1,100,448400
1907,0,0 days 04:13:12.298759196,463513,-1,1500,76400
4920,0,0 days 04:13:12.317934446,479807,1,8100,29600
3530,0,0 days 04:13:12.358374207,348462,1,100,448400
7528,0,0 days 04:13:12.359186534,308524,1,200,231700
5699,0,0 days 04:13:12.381312569,479811,1,500,875100
5699,0,0 days 04:13:12.387344747,479815,-1,200,876000
8401,0,0 days 04:13:12.390259814,308528,1,1200,202700
3530,0,0 days 04:13:12.390395365,348466,-1,900,449200
6942,0,0 days 04:13:12.392361984,479819,-1,100,1314400
4151,0,0 days 04:13:12.417218231,348470,-1,3600,115100
4151,0,0 days 04:13:12.420786392,348474,-1,800,115100
4151,0,0 days 04:13:12.422651213,348478,1,400,114800
6942,0,0 days 04:13:12.440172862,479827,1,179,1313200
5280,0,0 days 04:13:12.475938289,479831,-1,500,157800
5280,0,0 days 04:13:12.475945646,479835,1,800,157400
5280,0,0 days 04:13:12.476315600,479839,1,100,157300
5280,0,0 days 04:13:12.476367772,479843,-1,200,157800
5280,0,0 days 04:13:12.476985025,479847,1,100,157300
952,0,0 days 04:13:12.486365654,463537,1,100,557000
8838,0,0 days 04:13:12.513424592,308536,1,100,273700
5270,0,0 days 04:13:12.612557473,479867,-1,100,1432900
6942,0,0 days 04:13:12.622583335,479871,-1,100,1314300
6942,0,0 days 04:13:12.624902992,479875,-1,106,1314500
4151,0,0 days 04:13:12.631599666,348502,1,700,114800
5280,0,0 days 04:13:12.631654456,479879,-1,200,157800
5878,0,0 days 04:13:12.657161875,479891,-1,100,549900
7528,0,0 days 04:13:12.680745760,308544,1,200,231800
5699,0,0 days 04:13:12.687165059,479895,1,1500,875100
7528,0,0 days 04:13:12.691236405,308548,1,500,231800
5270,0,0 days 04:13:12.710509644,479899,-1,100,1432600
542,0,0 days 04:13:12.716074293,463581,-1,600,2660100
274,0,0 days 04:13:12.716318943,463585,-1,500,585200
4029,0,0 days 04:13:12.726019096,348514,1,100,1219500
1819,0,0 days 04:13:12.735854673,463597,-1,100,419400
1819,0,0 days 04:13:12.736722420,463601,-1,500,419300
3381,0,0 days 04:13:12.758304861,348518,-1,100,1800900
3381,0,0 days 04:13:12.761314587,348526,1,106,1798200
8736,0,0 days 04:13:12.796239873,308560,1,1200,1203900
8736,0,0 days 04:13:12.796581274,308564,1,1200,1204800
8720,0,0 days 04:13:12.799688990,308568,1,2500,593700
3381,0,0 days 04:13:12.832526633,348542,1,105,1798200
3758,0,0 days 04:13:12.840496886,348546,1,2500,32600
8736,0,0 days 04:13:12.841451144,308572,1,1200,1205000
8736,0,0 days 04:13:12.852204134,308576,1,1200,1204300
5255,0,0 days 04:13:12.871238766,479907,1,100,462400
5162,0,0 days 04:13:12.879656390,479915,1,100,1671200
5162,0,0 days 04:13:12.879689451,479919,-1,100,1689400
7876,0,0 days 04:13:12.883422152,308584,1,220,533500
2754,0,0 days 04:13:12.904623445,348550,1,1500,141900
2754,0,0 days 04:13:12.904645682,348554,1,3000,141500
